Tipo,Media,Mediana,Mínimo,Máximo
Dentro,8.384789392995398,8.345625919345357,0.715945722743369,13.756652846282321
Tipo,Media,Mediana,Mínimo,Máximo
Fuera,10.879687221483978,10.802291183038303,0.3115357954671246,18.365935081924974
Tipo,Media,Mediana,Mínimo,Máximo
Comparación,10.813134616945577,10.41438240676592,5.839384654556655,18.320545282153645
